ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski_liczba zdających;język polski_wynik średni (%);język polski_odchylenie standardowe (%);język polski_mediana (%);język polski_modalna (%);matematyka_liczba zdających;matematyka_wynik średni (%);matematyka_odchylenie standardowe (%);matematyka_mediana (%);matematyka_modalna (%);język angielski_liczba zdających;język angielski_wynik średni (%);język angielski_odchylenie standardowe (%);język angielski_mediana (%);język angielski_modalna (%);język francuski_liczba zdających;język francuski_wynik średni (%);język francuski_odchylenie standardowe (%);język francuski_mediana (%);język francuski_modalna (%);język hiszpański_liczba zdających;język hiszpański_wynik średni (%);język hiszpański_odchylenie standardowe (%);język hiszpański_mediana (%);język hiszpański_modalna (%);język niemiecki_liczba zdających;język niemiecki_wynik średni (%);język niemiecki_odchylenie standardowe (%);język niemiecki_mediana (%);język niemiecki_modalna (%);język rosyjski_liczba zdających;język rosyjski_wynik średni (%);język rosyjski_odchylenie standardowe (%);język rosyjski_mediana (%);język rosyjski_modalna (%);język włoski_liczba zdających;język włoski_wynik średni (%);język włoski_odchylenie standardowe (%);język włoski_mediana (%);modalna (%)
5;Świętokrzyskie;Kielecki;Chmielnik;Obszar wiejski;2604045;18223;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PIOTRKOWICACH;Piotrkowice;ul. Franciszki Krasińskiej 1;16.0;62.0;11.0;64.0;64.0;16.0;52.0;24.0;48.0;32.0;16.0;74.0;20.0;78.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;87363;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WOLICY;Wolica;ul. Szkolna 35;18.0;49.0;16.0;48.0;42.0;18.0;53.0;24.0;54.0;60.0;17.0;54.0;27.0;51.0;49.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;62600;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ŚW. JANA PAWŁA II W BOLMINIE;Bolmin;63a;13.0;57.0;14.0;56.0;47.0;13.0;49.0;23.0;48.0;64.0;13.0;66.0;26.0;67.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;62597;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. STANISŁAWA SKALSKIEGO W POLICHNIE;Polichno;52;14.0;51.0;13.0;51.0;36.0;14.0;38.0;18.0;28.0;28.0;14.0;50.0;27.0;47.0;45.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;75963;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W RADKOWICACH;Radkowice;85;8.0;;;;;8.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Miasto;2604034;87365;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W CHĘCINACH;Chęciny;ul. Kielecka 20;46.0;62.0;21.0;66.0;87.0;46.0;57.0;30.0;60.0;16.0;46.0;78.0;26.0;95.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;105794;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. 100. ROCZNICY ODZYSKANIA NIEPODLEGŁOŚCI PRZEZ POLSKĘ W KORZECKU;Korzecko;82;11.0;52.0;16.0;58.0;64.0;11.0;47.0;30.0;44.0;12.0;11.0;63.0;27.0;69.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;62599;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W TOKARNI;Tokarnia;186A;8.0;;;;;8.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;62596;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŁUKOWEJ;Łukowa;104;19.0;57.0;14.0;58.0;38.0;19.0;49.0;26.0;48.0;12.0;19.0;56.0;28.0;44.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Chęciny;Obszar wiejski;2604035;264817;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA W PODZAMCZU;Podzamcze;46;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Miasto;2604054;41045;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PŁK. MARIANA SOŁTYSIAKA „BARABASZA” W DALESZYCACH;Daleszyce;ul. Henryka Sienkiewicza 11B;64.0;63.0;18.0;64.0;44.0;64.0;42.0;25.0;36.0;16.0;64.0;62.0;31.0;66.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;41036;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W NIESTACHOWIE;Niestachów;271;11.0;70.0;9.0;71.0;58.0;11.0;63.0;24.0;60.0;;11.0;85.0;17.0;93.0;93.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;3577;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BRZECHOWIE;Brzechów;41;8.0;;;;;8.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;53781;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. EDMUNDA NIZIURSKIEGO W SŁOPCU;Słopiec Szlachecki;86;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;53731;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W MARZYSZU;Marzysz Drugi;12;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;19412;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SZCZECNIE;Szczecno;172;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;19411;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GENERAŁA TADEUSZA BUKA W MÓJCZY;Mójcza;9;12.0;53.0;19.0;56.0;22.0;12.0;41.0;22.0;44.0;12.0;11.0;63.0;27.0;67.0;20.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;41041;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SIERAKOWIE;Sieraków;38;11.0;52.0;15.0;51.0;36.0;11.0;52.0;33.0;68.0;;11.0;54.0;25.0;49.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;3801;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI KRÓLOWEJ W BORKOWIE;Borków;36b;3.0;;;;;3.0;;;;;2.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Daleszyce;Obszar wiejski;2604055;55379;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PARTYZANTÓW ARMII KRAJOWEJ ZIEMI KIELECKIEJ W SUKOWIE;Suków;215;31.0;55.0;17.0;56.0;69.0;31.0;38.0;22.0;32.0;16.0;31.0;56.0;27.0;56.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;30517;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W KRAJNIE;Krajno Pierwsze;153a;27.0;58.0;24.0;60.0;27.0;27.0;40.0;22.0;40.0;16.0;27.0;49.0;29.0;36.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;20728;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W LESZCZYNACH;Leszczyny;33;9.0;;;;;9.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;53936;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W CEDZYNIE;Cedzyna;ul. Szkolna 6;12.0;60.0;16.0;65.0;69.0;12.0;42.0;23.0;38.0;;12.0;55.0;30.0;58.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;20730;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SKORZESZYCACH IM. JANA PAWŁA II;Skorzeszyce;165B;9.0;;;;;9.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;30513;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PIOTRA ŚCIEGIENNEGO W BĘCZKOWIE;Bęczków;ul. Jana Pawła II 16;13.0;65.0;19.0;67.0;49.0;13.0;47.0;29.0;36.0;12.0;13.0;43.0;31.0;35.0;31.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;30522;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W RADLINIE;Radlin;86;10.0;63.0;14.0;69.0;69.0;10.0;38.0;20.0;32.0;24.0;10.0;63.0;35.0;81.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;20735;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. WŁADYSŁAWA SIKORSKIEGO W WOLI JACHOWEJ;Wola Jachowa;136;20.0;53.0;13.0;56.0;56.0;20.0;47.0;25.0;42.0;32.0;20.0;47.0;27.0;40.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Górno;Gmina wiejska;2604062;20733;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W GÓRNIE;Górno;82 A;27.0;62.0;20.0;67.0;80.0;27.0;60.0;29.0;56.0;100.0;27.0;63.0;32.0;60.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Masłów;Gmina wiejska;2604092;42244;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BRZEZINKACH;Brzezinki;43;15.0;51.0;18.0;47.0;36.0;15.0;36.0;24.0;32.0;16.0;15.0;53.0;28.0;51.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Masłów;Gmina wiejska;2604092;55312;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MASŁOWIE;Masłów Pierwszy;ul. Jana Pawła II 1;37.0;59.0;18.0;58.0;58.0;37.0;50.0;26.0;44.0;36.0;37.0;68.0;24.0;71.0;27.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Masłów;Gmina wiejska;2604092;48793;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W MĄCHOCICACH-SCHOLASTERII;Mąchocice-Scholasteria;56a;21.0;58.0;18.0;51.0;51.0;21.0;40.0;21.0;36.0;24.0;21.0;63.0;29.0;67.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Masłów;Gmina wiejska;2604092;64047;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W MĄCHOCICACH KAPITULNYCH;Mąchocice Kapitulne;ul. Szkolna 27;15.0;54.0;20.0;49.0;31.0;15.0;37.0;23.0;36.0;12.0;15.0;66.0;32.0;87.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Miedziana Góra;Gmina wiejska;2604102;60867;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PORZECZU;Porzecze;22;10.0;56.0;20.0;66.0;69.0;10.0;62.0;20.0;66.0;48.0;10.0;80.0;16.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Miedziana Góra;Gmina wiejska;2604102;105010;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 4 PUŁKU PIECHOTY LEGIONÓW AK W KOSTOMŁOTACH DRUGICH;Kostomłoty Drugie;ul. Kielecka 9;57.0;65.0;14.0;67.0;56.0;57.0;50.0;24.0;52.0;52.0;57.0;70.0;26.0;75.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Miedziana Góra;Gmina wiejska;2604102;87469;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ĆMIŃSKU;Ćmińsk;ul. Świętokrzyska 61;26.0;60.0;10.0;60.0;47.0;26.0;51.0;22.0;44.0;44.0;26.0;59.0;23.0;60.0;62.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Mniów;Gmina wiejska;2604112;103921;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GRZYMAŁKOWIE;Grzymałków;ul. Świętokrzyska 22;31.0;62.0;15.0;64.0;67.0;31.0;43.0;23.0;40.0;20.0;31.0;64.0;27.0;60.0;31.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Mniów;Gmina wiejska;2604112;103936;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MNIOWIE;Mniów;ul. Centralna 11;17.0;62.0;23.0;64.0;33.0;17.0;42.0;26.0;32.0;24.0;16.0;63.0;27.0;62.0;100.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Mniów;Gmina wiejska;2604112;20148;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W CIERCHACH;Cierchy;1;5.0;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Mniów;Gmina wiejska;2604112;20152;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZABOROWICACH;Zaborowice;160;14.0;61.0;14.0;61.0;76.0;14.0;38.0;24.0;36.0;16.0;14.0;66.0;28.0;62.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Mniów;Gmina wiejska;2604112;92088;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ROGOWICACH;Rogowice;123;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Miasto;2604124;86023;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. K. MAKUSZYŃSKIEGO W MORAWICY;Morawica;ul. Szkolna 4;59.0;62.0;18.0;62.0;58.0;59.0;51.0;22.0;48.0;48.0;59.0;75.0;26.0;84.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Obszar wiejski;2604125;55146;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JAKUBA SZELESTA W DĘBSKIEJ WOLI;Dębska Wola;ul. Szlachecka 173;29.0;67.0;13.0;69.0;49.0;29.0;43.0;21.0;40.0;40.0;29.0;59.0;26.0;51.0;29.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Obszar wiejski;2604125;52461;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WOLI MORAWICKIEJ;Wola Morawicka;ul. Podemłynie 1;2.0;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Obszar wiejski;2604125;53302;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W LISOWIE;Lisów;ul. Szkolna 8;4.0;;;;;4.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Obszar wiejski;2604125;74345;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. PIOTRA ŚCIEGIENNEGO W BILCZY;Bilcza;ul. Szkolna 2;63.0;70.0;14.0;69.0;80.0;63.0;65.0;25.0;68.0;32.0;63.0;81.0;24.0;93.0;100.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Morawica;Obszar wiejski;2604125;85769;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BRZEZINACH;Brzeziny;ul. Szkolna 1;27.0;69.0;20.0;71.0;64.0;27.0;51.0;29.0;52.0;12.0;27.0;71.0;30.0;85.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;13880;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. EUGENIUSZA DE MAZENODA W JEZIORKU;Jeziorko;123A;15.0;62.0;13.0;56.0;51.0;15.0;38.0;22.0;28.0;20.0;15.0;56.0;29.0;58.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;13815;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STAREJ SŁUPI;Stara Słupia;78;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;7028;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W JELENIOWIE;Jeleniów;85;2.0;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;73049;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PAPROCICACH;Paprocice;1A;5.0;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;74742;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W RUDKACH;Rudki;ul. Szkolna 2;23.0;69.0;15.0;71.0;71.0;23.0;48.0;29.0;40.0;16.0;22.0;74.0;25.0;82.0;71.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;7192;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MIROCICACH;Mirocice;45A;2.0;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Obszar wiejski;2604135;7233;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W POKRZYWIANCE;Pokrzywianka;33;10.0;49.0;18.0;49.0;40.0;10.0;44.0;28.0;36.0;20.0;10.0;55.0;37.0;51.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowa Słupia;Miasto;2604134;29178;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTANIA STYCZNIOWEGO W NOWEJ SŁUPI;Nowa Słupia;ul. Szkolna 10;14.0;49.0;21.0;50.0;62.0;14.0;39.0;24.0;28.0;12.0;13.0;57.0;33.0;64.0;18.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowiny;Gmina wiejska;2604172;14332;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ORLĄT LWOWSKICH W NOWINACH;Nowiny;ul. Białe Zagłębie 21;69.0;61.0;17.0;64.0;69.0;69.0;50.0;26.0;48.0;64.0;61.0;70.0;27.0;78.0;100.0;;;;;;;;;;;8.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowiny;Gmina wiejska;2604172;14333;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. ANTONIEGO HEDY PS. „SZARY” W KOWALI;Kowala;51B;13.0;61.0;22.0;58.0;56.0;13.0;36.0;20.0;32.0;12.0;11.0;54.0;32.0;40.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Nowiny;Gmina wiejska;2604172;14334;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BOLECHOWICACH;Bolechowice;10;12.0;57.0;19.0;60.0;84.0;12.0;54.0;27.0;46.0;36.0;12.0;64.0;29.0;67.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;73050;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ŁOSIENIU;Łosień;1;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;62093;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTANIA STYCZNIOWEGO W ZAJĄCZKOWIE;Zajączków;86;14.0;61.0;13.0;58.0;58.0;14.0;39.0;19.0;36.0;8.0;14.0;59.0;25.0;65.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;42432;dla młodzieży;Tak;SZKOŁA PODSTAWOWA INTEGRACYJNA IM. 100-LECIA ODZYSKANIA NIEPODLEGŁOŚCI PRZEZ POLSKĘ W MICIGOŹDZIE;Micigózd;ul. Częstochowska 21;9.0;;;;;9.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;47663;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W BRYNICY;Brynica;144a;13.0;68.0;17.0;73.0;53.0;13.0;44.0;22.0;40.0;;13.0;57.0;31.0;55.0;15.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;41866;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA PIŁSUDSKIEGO W RYKOSZYNIE;Rykoszyn;ul. Świętokrzyska 112;11.0;71.0;17.0;71.0;60.0;11.0;46.0;26.0;44.0;60.0;11.0;56.0;31.0;51.0;51.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;56403;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W SZCZUKOWSKICH GÓRKACH;Szczukowskie Górki;35A;16.0;50.0;16.0;51.0;44.0;16.0;36.0;19.0;26.0;16.0;16.0;58.0;31.0;56.0;29.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;46564;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W JAWORZNI;Jaworznia;93;15.0;70.0;12.0;73.0;78.0;15.0;45.0;17.0;44.0;24.0;15.0;74.0;20.0;82.0;87.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Piekoszów;Gmina wiejska;2604142;60997;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W PIEKOSZOWIE;Piekoszów;ul. Częstochowska 110;47.0;69.0;14.0;69.0;73.0;47.0;51.0;23.0;56.0;20.0;47.0;72.0;27.0;84.0;93.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Pierzchnica;Miasto;2604154;87026;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PIERZCHNICY IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO;Pierzchnica;ul. Kardynała Stefana Wyszyńskiego 5;33.0;59.0;16.0;58.0;40.0;33.0;53.0;26.0;52.0;28.0;33.0;57.0;28.0;58.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Pierzchnica;Obszar wiejski;2604155;6702;dla młodzieży;Tak;SPOŁECZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DRUGNI;Drugnia;28;9.0;;;;;9.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Raków;Gmina wiejska;2604162;133561;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BARDZIE;Bardo;86;5.0;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Raków;Gmina wiejska;2604162;27604;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW JANA PAWŁA II W RAKOWIE;Raków;ul. Łagowska 25;18.0;52.0;13.0;51.0;49.0;18.0;40.0;21.0;36.0;16.0;18.0;49.0;31.0;32.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Raków;Gmina wiejska;2604162;19329;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SZUMSKU;Szumsko;42b;10.0;57.0;18.0;61.0;;10.0;40.0;26.0;36.0;;10.0;46.0;32.0;28.0;15.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Raków;Gmina wiejska;2604162;4227;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OCIESĘKACH;Ociesęki;63;11.0;70.0;15.0;73.0;73.0;11.0;71.0;27.0;84.0;84.0;11.0;80.0;17.0;80.0;76.0;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Raków;Gmina wiejska;2604162;8909;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA W REMBOWIE;Rembów;52;4.0;;;;;4.0;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Świętokrzyskie;Kielecki;Strawczyn;Gmina wiejska;2604182;81505;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W STRAWCZYNIE;Strawczyn;ul. Żeromskiego 9;34.0;74.0;13.0;78.0;78.0;34.0;49.0;23.0;46.0;84.0;34.0;68.0;25.0;72.0;89.0;;;;;;;;;;;;;;;;;;;;;;;;;
