ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Podkarpackie;Rzeszowski;Głogów Małopolski;Miasto;1816064;80352;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO W GŁOGOWIE MAŁOPOLSKIM;Głogów Małopolski;ul. Kardynała Stefana Wyszyńskiego 1;78;66;16;67;64;78;56;24;56;36;78;76;23;81;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Głogów Małopolski;Obszar wiejski;1816065;82457;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W PRZEWROTNEM;Przewrotne;589;13;69;18;76;62;13;52;24;52;28;12;64;27;63;47;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Głogów Małopolski;Obszar wiejski;1816065;77978;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W BUDACH GŁOGOWSKICH;Budy Głogowskie;846;22;71;14;68;76;22;53;27;54;88;22;67;27;77;38;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Głogów Małopolski;Obszar wiejski;1816065;90863;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA KANTEGO W WYSOKIEJ GŁOGOWSKIEJ;Wysoka Głogowska;299;23;70;15;73;60;23;57;26;60;28;23;84;21;96;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Głogów Małopolski;Miasto;1816064;73982;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 W GŁOGOWIE MAŁOPOLSKIM;Głogów Małopolski;ul. Stykowska 91;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17103;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SZKLARACH;Szklary;148;13;60;12;60;69;13;37;26;28;28;13;52;26;51;42;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17322;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POLSKIEGO CZERWONEGO KRZYŻA W DYLĄGÓWCE;Dylągówka;29;11;65;10;69;60;11;52;27;60;12;11;77;21;82;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17129;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 21 BRYGADY STRZELCÓW PODHALAŃSKICH W BRZEZÓWCE;Brzezówka;111;5;;;;;5;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17276;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. WŁ.SIKORSKIEGO W HYŻNEM;Hyżne;615a;28;73;16;75;67;28;46;28;38;12;27;63;28;67;100;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17232;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA KANTEGO W GRZEGORZÓWCE;Grzegorzówka;173;14;57;16;59;64;14;49;25;44;24;14;62;29;65;55;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Hyżne;Gmina wiejska;1816072;17033;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W WÓLCE HYŻNEŃSKIEJ;Wólka Hyżneńska;28;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Kamień;Gmina wiejska;1816082;113966;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁOWISKU;Łowisko;181;19;61;22;62;82;19;44;26;40;12;19;53;32;40;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Kamień;Gmina wiejska;1816082;113608;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO KSIĘDZA JERZEGO POPIEŁUSZKI W KAMIENIU KRZYWEJ WSI;Kamień;ul. Krzywa Wieś 127;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Kamień;Gmina wiejska;1816082;113455;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W KAMIENIU PRUSINIE;Kamień;119;13;48;17;47;24;13;43;22;40;24;13;55;20;60;60;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Kamień;Gmina wiejska;1816082;113556;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. FLORIANA W KAMIENIU PODLESIU;Kamień;ul. Podlesie 151;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Kamień;Gmina wiejska;1816082;114253;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W KAMIENIU;Nowy Kamień;26;19;59;20;62;38;19;47;23;40;40;19;57;31;51;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Krasne;Gmina wiejska;1816092;41078;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W MALAWIE;Malawa;199A;32;67;14;68;49;32;57;21;56;28;32;67;22;70;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Krasne;Gmina wiejska;1816092;41085;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W PALIKÓWCE;Palikówka;271;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Krasne;Gmina wiejska;1816092;41074;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STRAŻOWIE;Strażów;270A;16;65;16;63;53;16;47;29;42;16;16;62;35;79;31;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Krasne;Gmina wiejska;1816092;22330;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W KRASNEM;Krasne;742;29;72;10;71;71;29;68;21;64;96;29;81;19;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Lubenia;Gmina wiejska;1816102;88796;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STRASZYDLU;Straszydle;155;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Lubenia;Gmina wiejska;1816102;5555;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.KS.MJR.FRANCISZKA ŁUSZCZKI W LUBENI;Lubenia;100;25;67;12;69;64;25;50;25;48;20;25;54;26;42;42;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Lubenia;Gmina wiejska;1816102;5487;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W SOŁONCE;Sołonka;23;6;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Lubenia;Gmina wiejska;1816102;263661;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.BŁ.KS. JÓZEFA KOWALSKIEGO W SIEDLISKACH;Siedliska;355;10;69;15;68;58;10;57;27;58;36;10;82;21;93;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;104772;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W NIENADÓWCE;Nienadówka;686;17;68;19;64;40;17;45;21;40;40;17;71;24;80;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;104815;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. IGNACEGO PARTYKI W GÓRNIE;Górno;ul. Zaborze 51;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;105047;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W ZESPOLE SZKÓŁ IM. KS. M. LACHORA W GÓRNIE;Górno;ul. Centralna 14;20;63;19;71;73;20;41;20;38;28;20;65;26;65;91;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;105016;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ŚW. STANISŁAWA KOSTKI W TRZEBOSI;Trzeboś;ul. Podlas 29;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;105526;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 W NIENADÓWCE;Nienadówka;788;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;105201;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WÓLCE NIEDŹWIEDZKIEJ;Wólka Niedźwiedzka;400;14;54;20;52;;14;53;27;42;32;14;52;31;42;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;105697;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. BŁ. BRONISŁAWA MARKIEWICZA W TRZEBOSI;Trzeboś;ul. Kościelna 1;24;53;25;62;78;24;35;21;26;20;24;57;33;58;45;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Miasto;1816114;103674;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SOKOŁOWIE MAŁOPOLSKIM;Sokołów Małopolski;ul. Lubelska 41;56;61;17;62;67;56;44;24;44;48;56;69;27;76;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Sokołów Małopolski;Obszar wiejski;1816115;110525;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. KRÓLOWEJ JADWIGI W TRZEBUSCE;Trzebuska;196;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;17210;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. BPA WOJCIECHA TOMAKI W TRZEBOWNISKU;Trzebownisko;965;43;70;14;71;69;43;55;25;52;32;44;74;24;79;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;34602;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W JASIONCE;Jasionka;301;33;58;18;60;71;33;39;24;36;24;33;71;28;76;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;35255;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŁUKAWCU;Łukawiec;423;32;66;13;68;67;32;51;22;46;24;32;63;27;70;67;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;38501;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W STOBIERNEJ;Stobierna;357;15;76;15;78;64;15;54;28;60;36;14;81;22;93;96;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;34832;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŁĄCE;Łąka;224b;15;64;11;60;58;15;61;16;60;60;15;63;27;62;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;38506;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZACZERNIU;Zaczernie;249a;26;71;12;69;64;26;63;25;72;72;25;79;24;89;89;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;38546;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. LUDWIKA NABIELAKA W STOBIERNEJ;Stobierna;954;16;63;14;62;64;16;58;24;54;36;16;70;27;79;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;38499;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NOWEJ WSI;Nowa Wieś;200;15;68;14;73;73;15;61;22;56;56;15;77;23;84;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Trzebownisko;Gmina wiejska;1816132;38511;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WÓLCE PODLEŚNEJ IM. ŚWIĘTEJ KRÓLOWEJ JADWIGI;Wólka Podleśna;438;30;63;17;64;71;30;44;25;32;16;30;57;27;51;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Tyczyn;Miasto;1816144;75709;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W TYCZYNIE;Tyczyn;ul. Pułanek 4;57;66;15;67;69;57;55;23;56;56;57;68;24;69;60;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Tyczyn;Obszar wiejski;1816145;75675;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. KRÓLOWEJ JADWIGI W HERMANOWEJ;Hermanowa;212;18;63;22;70;42;18;50;25;48;16;18;54;31;53;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Tyczyn;Obszar wiejski;1816145;75671;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W BORKU STARYM;Borek Stary;67;17;73;13;73;87;17;56;23;60;24;17;77;25;89;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Tyczyn;Obszar wiejski;1816145;75707;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KIELNAROWEJ;Kielnarowa;53;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;122705;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KONSTYTUCJI 3 MAJA W DĄBROWIE;Dąbrowa;51;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;20725;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA KANTEGO W ŚWILCZY;Świlcza;336;36;59;18;61;60;36;52;25;58;60;36;65;30;73;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;20721;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM KARDYNAŁA STEFANA WYSZYŃSKIEGO W BRATKOWICACH;Bratkowice;398;24;76;11;76;76;24;58;19;58;32;24;72;23;78;31;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;21528;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.STANISŁAWA DĄMBSKIEGO W RUDNEJ WIELKIEJ;Rudna Wielka;60;16;73;14;73;73;16;58;25;64;16;16;78;27;89;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;15901;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W MROWLI;Mrowla;51;7;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;15900;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W BRATKOWICACH;Bratkowice;606;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;20723;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W TRZCIANIE;Trzciana;168;27;66;16;64;60;27;52;23;48;32;27;68;29;67;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;114701;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BRATKOWICACH;Bratkowice;150;12;70;11;71;60;12;44;24;40;76;12;72;27;85;67;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszowski;Świlcza;Gmina wiejska;1816122;262932;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BŁĘDOWEJ ZGŁOBIEŃSKIEJ;Błędowa Zgłobieńska;99;7;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;5337;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA SIÓSTR NAZARETANEK;Rzeszów;ul. św. Jakuba 2;15;75;17;80;71;15;56;25;60;44;15;71;24;80;65;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;10598;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W RZESZOWIE;Rzeszów;ul. Bernardyńska 4;32;63;21;64;49;31;46;29;48;12;31;68;30;75;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;14514;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 12 IM. JULIANA PRZYBOSIA;Rzeszów;ul. Lwowska 17;58;60;17;63;58;58;59;28;62;96;61;74;25;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;18128;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 28 IM. PŁK. ŁUKASZA CIEPLIŃSKIEGO;Rzeszów;ul. Ignacego Solarza 12;89;64;17;67;69;89;61;26;64;84;90;78;26;93;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;11890;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 27 IM. IGNACEGO JANA PADEREWSKIEGO;Rzeszów;al. prof. Adama Krzyżanowskiego 24;99;64;18;67;73;99;61;25;60;100;100;81;24;93;100;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;106099;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. KS JANA TWARDOWSKIEGO W RZESZOWIE;Rzeszów;ul. Bohaterów 26;6;;;;;6;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;10439;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 25 IM. PRYMASA TYSIĄCLECIA;Rzeszów;ul. Stefana Starzyńskiego 17;90;63;16;67;76;90;58;25;56;56;90;78;23;89;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;18122;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 14 IM. ORLĄT LWOWSKICH;Rzeszów;ul. Staroniwska 55;15;67;14;67;62;15;50;22;48;48;15;81;21;87;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;18129;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 22 Z ODDZIAŁMI INTEGRACYJNYMI IM. JAROSŁAWA IWASZKIEWICZA W RZESZOWIE;Rzeszów;ul. Ptasia 2;32;66;16;67;67;32;53;25;54;48;33;71;27;80;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;14515;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 23 IM. JANA PAWŁA II;Rzeszów;ul. bp. Józefa Sebastiana Pelczara 3;51;61;18;62;56;51;58;26;56;40;52;69;29;83;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;10709;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA;Rzeszów;ul. Klementyny Hoffmanowej 11;81;68;16;71;71;81;54;24;52;64;82;69;27;76;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;111953;nie dotyczy;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II STOPNIA;Rzeszów;ul. Fryderyka Szopena 32;17;59;14;58;58;17;54;25;48;44;17;81;22;93;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;8809;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 24 IM. RUDOLFA AURIGI;Rzeszów;ul. Piotra Czajkowskiego 11;48;69;15;72;62;48;65;23;62;88;48;87;18;96;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;6592;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 16;Rzeszów;ul. Bohaterów 1;48;67;16;69;76;48;64;23;60;56;47;83;20;93;98;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;14517;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 10;Rzeszów;ul. Dominikańska 4;84;69;17;70;84;84;58;26;56;44;83;79;24;87;98;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;5970;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2;Rzeszów;ul. Aleksandra Kamińskiego 12;52;74;13;78;78;52;59;28;62;96;52;83;21;93;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;113958;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 2 W RZESZOWIE;Rzeszów;ul. Stanisława Wyspiańskiego 16a;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;14518;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 19 IM. KS. PIOTRA SKARGI;Rzeszów;ul. Piotra Skargi 3;68;60;19;64;80;68;58;27;60;36;68;68;29;77;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;6551;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 8;Rzeszów;ul. Antoniego Kopaczewskiego 2;60;66;14;69;56;61;57;28;56;32;61;81;22;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;22875;nie dotyczy;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA;Rzeszów;ul. Jana III Sobieskiego 15;17;80;9;82;82;17;77;25;84;100;16;91;15;98;100;1;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;16241;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 13 IM. ŚW. JANA KANTEGO;Rzeszów;ul. Skrajna 1;25;54;23;47;42;25;46;22;48;24;25;66;31;78;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;8808;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 11 IM. GEN. STANISŁAWA MACZKA;Rzeszów;ul. Podwisłocze 14;83;70;14;71;73;83;61;24;64;72;83;87;19;95;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;9167;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 17 Z ODDZIAŁAMI INTEGRACYJNYMI IM. 21 BRYGADY STRZELCÓW PODHALAŃSKICH;Rzeszów;ul. Bulwarowa 3;59;74;16;78;82;59;60;25;64;64;59;87;16;93;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;84472;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. PAULI MONTAL SIÓSTR PIJAREK;Rzeszów;ul. Sanocka 70;46;75;11;77;78;46;67;26;78;80;46;89;21;97;98;;;;;;1;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;6300;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 9;Rzeszów;ul. Miła 58;27;67;15;67;78;27;55;23;56;44;27;64;30;64;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;14513;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6;Rzeszów;ul. Rubinowa 4;17;70;7;71;71;17;61;28;64;64;17;82;26;98;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;7366;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 IM. BOHATERÓW 27 PUŁKU PIECHOTY W RZESZOWIE;Rzeszów;ul. Słocińska 4;83;63;13;62;62;83;62;23;60;52;83;76;24;87;98;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Rzeszów;Rzeszów;Gmina miejska;1863011;11846;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 15;Rzeszów;ul. Budziwojska 154;47;66;15;67;71;47;65;25;72;72;47;84;19;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
