ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Lubelskie;Łukowski;Stanin;Gmina wiejska;0611072;10474;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM WE WNĘTRZNEM;Wnętrzne;35 A;6;51;13;47;47;6;55;18;56;;6;52;31;38;38;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina miejska;0611021;38967;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN. J. DWERNICKIEGO W STOCZKU ŁUKOWSKIM;Stoczek Łukowski;pl. Stanisława Wielgoska 5;38;55;16;56;51;38;43;27;34;24;35;53;28;38;100;;;;;;;;;;;;;;;;3;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;83631;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SZYSZKACH;Szyszki;66;10;68;12;66;67;10;74;21;78;96;9;54;35;44;24;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;71486;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WANDY CHOTOMSKIEJ W STAREJ PRAWDZIE;Stara Prawda;1;14;63;13;63;53;14;66;27;74;96;14;64;24;71;71;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;41179;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KAMIONCE;Kamionka;24;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;92532;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STARYCH KOBIAŁKACH;Stare Kobiałki;18;37;74;17;80;87;37;57;28;56;12;34;50;28;43;38;;;;;;;;;;;;;;;;3;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;88822;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM ARMII KRAJOWEJ W KISIELSKU;Kisielsk;84;11;62;15;67;56;11;60;28;76;76;11;53;25;53;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;88819;dla młodzieży;Tak;"ZESPÓŁ OŚWIATOWY W JEDLANCE SZKOŁA PODSTAWOWA IM. PPŁK.WACŁAWA REJMAKA PS.""OSTOJA""";Jedlanka;ul. Warszawska 13;9;57;12;60;58;9;63;23;68;;9;53;23;53;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Stoczek Łukowski;Gmina wiejska;0611082;83597;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MIECZYSŁAWA JASTRZĘBSKIEGO W STAREJ RÓŻY;Stara Róża;35;13;55;16;51;44;13;64;23;68;60;13;55;29;64;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63290;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. T. A. LESZCZYŃSKIEGO W MIKŁUSACH;Mikłusy;37;8;62;16;60;76;8;52;23;50;24;8;57;29;62;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63286;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA PIŁSUDSKIEGO W JAKUSZACH;Jakusze;56;13;53;18;53;33;13;41;30;36;12;13;47;27;38;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63283;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HELENY MNISZKÓWNY W CELINACH;Celiny;86;13;49;8;47;56;13;45;24;48;48;13;34;26;24;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63284;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM JANINY I JANA DĘBOWSKICH W DĘBOWICY;Dębowica;70;29;66;17;69;69;29;69;29;80;96;29;61;35;76;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63291;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS, BISKUPA JUNOSZY SZANIAWSKIEGO;Szaniawy-Matysy;4;11;70;9;69;69;11;60;21;60;;11;34;19;27;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Trzebieszów;Gmina wiejska;0611092;63292;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KRÓLA WŁADYSŁAWA JAGIEŁŁY W TRZEBIESZOWIE DRUGIM;Trzebieszów Drugi;94;44;60;16;63;53;44;60;29;72;88;44;51;30;43;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;13983;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WOLI BYSTRZYCKIEJ;Wola Bystrzycka;84;6;50;12;47;;6;53;25;38;36;6;45;21;46;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;18176;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WOJCIESZKOWIE;Wojcieszków;ul. Parkowa 1 a;50;61;20;64;71;50;55;27;52;24;50;49;29;45;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;13835;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SIEDLISKACH;Siedliska;165;5;56;7;60;62;5;52;13;56;;5;39;14;44;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;13837;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W HERMANOWIE;Hermanów;12;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;15423;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BURCU;Burzec;30;12;63;14;63;49;12;59;33;58;96;12;46;32;28;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;13836;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OSZCZEPALINIE;Oszczepalin Drugi;63;20;54;10;56;64;20;32;17;28;28;20;26;20;18;13;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wojcieszków;Gmina wiejska;0611102;12247;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WÓLCE DOMASZEWSKIEJ IM.BŁOGOSŁAWIONEGO JANA PAWŁA II;Wólka Domaszewska;17;27;62;20;67;69;27;50;30;44;28;27;38;25;29;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wola Mysłowska;Gmina wiejska;0611112;73157;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W MYSŁOWIE;Mysłów;116A;12;75;12;78;78;12;64;23;66;;12;54;35;44;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wola Mysłowska;Gmina wiejska;0611112;53149;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WANDOWIE;Wandów;75;12;51;18;49;44;12;57;28;54;28;12;39;24;31;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wola Mysłowska;Gmina wiejska;0611112;31925;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W LISIKIERZU;Lisikierz;22A;6;67;10;67;56;6;51;27;52;;6;51;31;43;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Wola Mysłowska;Gmina wiejska;0611112;31860;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W JARCZEWIE;Jarczew;55;21;60;17;64;67;21;58;27;68;68;21;37;25;27;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina miejska;0611011;19298;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. BRONISŁAWA CHĄCIŃSKIEGO W ŁUKOWIE;Łuków;ul. 11 Listopada 20;71;69;15;71;76;71;70;25;76;80;58;85;19;92;100;;;;;;;;;;;13;53;23;55;55;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina miejska;0611011;11960;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 IM. GEN. WŁADYSŁAWA SIKORSKIEGO W ŁUKOWIE;Łuków;ul. Siedlecka 56;119;65;18;67;78;119;59;26;60;32;118;71;30;85;98;;;;;;;;;;;;;;;;13;76;20;82;69;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina miejska;0611011;19301;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KS. GRZEGORZA PIRAMOWICZA W ŁUKOWIE;Łuków;ul. Partyzantów 15;161;64;19;69;73;162;59;29;62;88;161;70;29;82;100;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina miejska;0611011;262528;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KS. STANISŁAWA KONARSKIEGO W ŁUKOWIE;Łuków;ul. Cieszkowizna 13;48;67;14;69;71;48;74;20;78;84;48;77;27;87;98;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina miejska;0611011;262530;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. JÓZEFA PIŁSUDSKIEGO W ŁUKOWIE;Łuków;ul. Stanisława Konarskiego 3;16;60;22;63;49;16;49;31;44;16;16;50;31;38;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;72644;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. TADEUSZA ADAMA LESZCZYŃSKIEGO W ALEKSANDROWIE;Aleksandrów;51;17;70;15;73;82;17;67;29;76;76;17;57;31;51;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;104193;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOLESŁAWA PRUSA W GOŁĄBKACH;Gołąbki;33;22;56;22;64;78;22;70;29;84;96;21;75;30;89;96;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;89806;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZALESIU;Zalesie;141;33;62;16;62;62;33;53;24;52;48;33;57;30;58;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;104201;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KRYNCE;Krynka;250;18;56;15;62;67;18;70;22;76;76;18;56;23;57;53;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;89802;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ROLACH;Role;114;7;55;14;56;;7;47;21;36;32;7;43;24;36;36;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;92219;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM JANA III SOBIESKIEGO W CZERŚLI;Czerśl;1;23;62;14;64;58;23;58;23;64;76;23;73;21;75;60;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;92224;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GRĘZÓWCE;Gręzówka;41;37;54;15;56;36;37;44;27;36;56;37;56;33;49;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;72629;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŚWIDRACH;Świdry;99;17;65;11;67;62;17;55;22;48;48;17;64;27;60;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;89804;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STRZYŻEWIE;Strzyżew;128;30;62;11;64;49;30;58;24;64;64;30;56;25;50;76;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;89774;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GOŁASZYNIE;Gołaszyn;29;15;57;21;60;47;15;46;26;52;12;15;64;28;62;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;104183;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WANDY CHOTOMSKIEJ W DĄBIU;Dąbie;83c;34;69;19;72;82;34;69;24;78;80;34;64;29;65;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łukowski;Łuków;Gmina wiejska;0611052;125410;dla młodzieży;Nie;SZKOŁA PODSTAWOWA W ZARZECZU ŁUKOWSKIM;Zarzecz Łukowski;54;10;60;17;67;67;10;48;26;42;28;10;50;28;52;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;25372;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GARBATÓWCE;Garbatówka;9;6;49;15;51;;6;48;18;50;;6;47;29;43;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;48809;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ Z ODDZIAŁAMI INTEGRACYJNYMI IM. 7 PUŁKU UŁANÓW LUBELSKICH W CYCOWIE;Cyców;ul. Chełmska 44;76;61;17;61;33;76;51;29;48;24;76;55;31;55;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;25376;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STAWKU;Stawek;5;5;44;8;47;;5;24;11;24;36;5;35;11;29;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;25374;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W GŁĘBOKIEM;Głębokie;4;10;55;11;52;51;10;32;23;24;12;10;58;32;55;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;25375;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MALINÓWCE;Malinówka;62;9;61;10;64;67;9;40;21;36;48;9;38;22;33;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;88940;dla młodzieży;Tak;SZKOLA PODSTAWOWA SPECJALNA W PODGŁĘBOKIEM;Podgłębokie;1A;8;45;13;50;58;8;17;7;18;12;8;22;14;17;11;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Cyców;Gmina wiejska;0610012;275309;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŚWIERSZCZOWIE;Świerszczów;15;7;61;21;64;;7;54;31;52;52;7;57;24;55;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Ludwin;Gmina wiejska;0610022;80348;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W DRATOWIE;Dratów;84;12;66;13;68;64;12;54;23;56;32;12;70;27;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Ludwin;Gmina wiejska;0610022;80572;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.KS. JANA TWARDOWSKIEGO W ZEZULINIE;Zezulin Niższy;70;14;57;12;59;62;14;54;30;52;96;14;63;32;80;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Ludwin;Gmina wiejska;0610022;81812;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W PIASECZNIE;Piaseczno;37;17;53;19;49;40;17;66;29;72;96;17;62;28;60;60;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Ludwin;Gmina wiejska;0610022;91610;dla młodzieży;Tak;ZESPÓŁ SZKÓŁ NR 1 SZKOŁA PODSTAWOWA W LUDWINIE;Ludwin-Kolonia;20;21;55;13;53;58;21;48;26;44;24;21;56;29;51;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Milejów;Gmina wiejska;0610042;49146;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ŁYSOŁAJACH;Łysołaje;120;17;70;14;69;69;17;50;28;52;8;17;67;22;71;73;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Milejów;Gmina wiejska;0610042;79195;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.NATALII NEKRASZOWEJ W JASZCZOWIE;Jaszczów;24;13;67;9;64;64;13;54;29;60;24;13;69;26;75;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Milejów;Gmina wiejska;0610042;49145;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W ŁAŃCUCHOWIE;Łańcuchów;19;10;54;18;56;42;10;55;30;38;24;10;54;35;46;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Milejów;Gmina wiejska;0610042;78999;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ST.KONARSKIEGO W MILEJOWIE;Milejów-Osada;ul. Szkolna 1;38;60;21;67;67;38;49;26;50;28;38;57;29;55;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Milejów;Gmina wiejska;0610042;49063;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W BIAŁCE;Białka;122;14;56;15;58;56;14;43;24;42;16;13;46;34;25;20;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Puchaczów;Gmina wiejska;0610052;19146;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NADRYBIU IM.JANA I KAZIMIERZA BOGDANOWICZÓW;Nadrybie-Dwór;88;20;61;16;61;69;19;43;26;36;16;20;43;28;34;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Puchaczów;Gmina wiejska;0610052;29596;dla młodzieży;Tak;ZESPÓL SZKÓŁ W PUCHACZOWIE SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA;Puchaczów;ul. Adama Mickiewicza 19;47;65;13;67;76;47;59;30;68;92;46;62;30;66;91;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Puchaczów;Gmina wiejska;0610052;19377;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OSTRÓWKU IM. BOHATERÓW ARMII KRAJOWEJ;Ostrówek;154;53;67;19;71;78;53;47;28;40;24;52;57;31;58;76;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Spiczyn;Gmina wiejska;0610062;118782;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM MARII SKŁODOWSKIEJ-CURIE W ZAWIEPRZYCACH;Zawieprzyce;121;8;65;20;67;51;8;30;18;26;24;8;34;21;23;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Spiczyn;Gmina wiejska;0610062;118714;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W CHARLĘŻU;Charlęż-Kolonia;17;8;58;11;58;44;8;52;29;48;16;8;76;21;84;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Spiczyn;Gmina wiejska;0610062;21984;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SPICZYNIE;Spiczyn;8;28;64;16;62;62;28;65;26;64;88;28;70;29;81;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Spiczyn;Gmina wiejska;0610062;53401;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HANSA CHRISTIANA ANDERSENA W JAWIDZU;Jawidz;109B;17;65;12;69;64;17;57;29;72;80;17;59;30;56;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Spiczyn;Gmina wiejska;0610062;118721;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM BOLESŁAWA PRUSA W JANUSZÓWCE;Januszówka;33a;16;62;19;68;67;16;66;22;74;72;16;55;29;51;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Łęczna;Miasto;0610034;18473;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. PAPIEŻA JANA PAWŁA II W ŁĘCZNEJ;Łęczna;ul. Jaśminowa 6;116;60;15;61;64;116;53;28;56;32;116;67;30;76;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Łęczna;Obszar wiejski;0610035;17589;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZOFIÓWCE;Zofiówka;85;16;68;14;72;82;16;67;23;68;56;16;67;32;78;75;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Łęczyński;Łęczna;Miasto;0610034;19120;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 W ŁĘCZNEJ IM. TADEUSZA KOŚCIUSZKI;Łęczna;ul. Szkolna 53;132;66;15;67;73;131;60;29;60;92;131;78;26;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Mełgiew;Gmina wiejska;0617022;47194;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W DOMINOWIE;Dominów;78;15;61;13;62;44;15;54;25;56;80;15;56;24;60;80;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Mełgiew;Gmina wiejska;0617022;47193;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII WÓJCIK W KRĘPCU;Krępiec;ul. Szkolna 3;12;58;15;57;56;12;50;21;54;56;12;67;32;82;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Mełgiew;Gmina wiejska;0617022;47190;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W JACKOWIE;Jacków;21;14;59;14;62;60;14;60;27;60;60;14;71;28;85;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Mełgiew;Gmina wiejska;0617022;47195;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JAWORZNIAKÓW W KRZESIMOWIE;Krzesimów;116;20;60;17;60;56;20;56;19;54;56;20;51;25;45;31;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Mełgiew;Gmina wiejska;0617022;47188;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JÓZEFA PIŁSUDSKIEGO W MEŁGWI;Mełgiew;ul. Partyzancka 19;42;69;19;71;71;42;50;26;48;16;43;60;30;67;78;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Piaski;Miasto;0617034;106627;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W PIASKACH;Piaski;ul. Adama Mickiewicza 2;71;58;17;60;60;71;52;28;52;32;70;66;31;77;98;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Piaski;Obszar wiejski;0617035;109515;dla młodzieży;Tak;ZESPÓŁ SZKÓŁ W BYSTRZEJOWICACH PIERWSZYCH SZKOŁA PODSTAWOWA;Bystrzejowice Pierwsze;89;38;73;14;75;73;38;63;30;68;96;38;70;28;79;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Rybczewice;Gmina wiejska;0617042;92339;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W RYBCZEWICACH;Rybczewice Drugie;119A;41;55;13;58;64;41;44;24;36;52;41;45;27;36;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Trawniki;Gmina wiejska;0617052;8819;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DOROHUCZY;Dorohucza;119;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Trawniki;Gmina wiejska;0617052;23856;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA BATOREGO W BISKUPICACH;Biskupice;ul. Józefa Piłsudskiego 15;13;60;14;62;62;13;67;21;68;88;13;62;36;80;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Trawniki;Gmina wiejska;0617052;8876;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W SIOSTRZYTOWIE;Siostrzytów;97;8;71;10;75;;8;82;11;82;76;7;69;25;78;;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Trawniki;Gmina wiejska;0617052;8928;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. PIOTRA ŚCIEGIENNEGO W OLEŚNIKACH;Oleśniki;185;9;64;16;67;42;9;46;25;48;48;9;60;30;55;33;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Trawniki;Gmina wiejska;0617052;22933;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W TRAWNIKACH;Trawniki;606;58;59;16;59;53;58;54;30;48;20;58;61;31;76;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Lubelskie;Świdnicki;Świdnik;Gmina miejska;0617011;53456;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM.TADEUSZA KOŚCIUSZKI W ŚWIDNIKU;Świdnik;ul. Mikołaja Kopernika 9a;87;57;18;60;53;87;58;28;60;28;87;71;28;85;91;;;;;;;;;;;;;;;;;;;;;;;;;
