ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;73750;dla młodzieży;Tak;121605-07P0N;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZABAWIE;Zabawa;ul. Szkolna 31;14;74,85714286;9,515829991;76;76;14;57,14285714;21,18913853;58;60;14;62,35714286;27,40856785;65,5;33;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;73831;dla młodzieży;Tak;121605-08P0C;SZKOŁA PODSTAWOWA IM. STANISŁAWA WYSPIAŃSKIEGO W WOLI RADŁOWSKIEJ;Wola Radłowska;67;11;71,90909091;12,2359719;78;78;11;45,81818182;31,09463029;32;8;11;65,54545455;27,2642411;69;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;59948;dla młodzieży;Nie;121605-09P01;NIEPUBLICZNA SZKOŁA PODSTAWOWA W PRZYBYSŁAWICACH;Przybysławice;152;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;86714;dla młodzieży;Nie;121605-10P0F;NIEPUBLICZNA SZKOŁA PODSTAWOWA W ZDROCHCU;Zdrochec;3;6;67,16666667;13,45878482;72,5;;6;50;22,9492193;50;;6;53,33333333;27,71682201;70;75;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;3525;dla młodzieży;Nie;121605-11P04;NIEPUBLICZNA SZKOŁA PODSTAWOWA W NIWCE;Niwka;25;15;67,73333333;8,233805654;69;64;15;57,86666667;31,32169997;56;92;15;66,6;26,4721237;60;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Radłów;Obszar wiejski;1216055;6549;dla młodzieży;Nie;121605-12P0T;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BISKUPICACH RADŁOWSKICH;Biskupice Radłowskie;ul. Szkolna 2;11;66,54545455;10,33408866;69;49;11;56,36363636;38,30801655;64;20;11;70,54545455;29,3516722;82;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;81533;dla młodzieży;Tak;121606-01P00;SZKOŁA PODSTAWOWA IM.CZESŁAWA WOJEWODY W LUBCZY;Lubcza;51;32;66,40625;14,28036102;69;69;32;61,125;29,80326115;68;100;32;67,6875;29,80398201;82,5;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Miasto;1216064;72659;dla młodzieży;Tak;121606-05P0S;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W RYGLICACH;Ryglice;ul. Tarnowska 25;40;68,95;11,68107444;69;69;40;64,7;31,02112184;74;96;40;62,675;28,59491869;68,5;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;79275;dla młodzieży;Tak;121606-06P0H;SZKOŁA PODSTAWOWA IM. ŚW. MAKSYMILIANA MARII KOLBEGO W ZALASOWEJ;Zalasowa;ul. Karpacka 21;42;58,83333333;19,4580338;64;67;42;50,38095238;31,94113066;52;12;38;54,60526316;31,24650673;47,5;22;;;;;;;;;;;4;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;68646;dla młodzieży;Tak;121606-07P06;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KOWALOWEJ;Kowalowa;10;15;67,86666667;9,06176338;71;71;15;57,6;22,52346924;56;24;15;59,06666667;27,91288034;58;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;78070;dla młodzieży;Tak;121606-08P0V;PUBLICZNA SZKOŁA PODSTAWOWA W BISTUSZOWEJ;Bistuszowa;82;10;66,2;9,173875953;70;71;10;68,8;27,3525136;82;88;10;57,9;29,66293984;53,5;91;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;272208;dla młodzieży;Tak;121606-0BPNR;SZKOŁA PODSTAWOWA W WOLI LUBECKIEJ;Wola Lubecka;164;8;54,5;18,30983342;48;;8;53,5;30,72051432;44;24;8;45,5;26,72077843;41,5;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Ryglice;Obszar wiejski;1216065;272207;dla młodzieży;Tak;121606-0CPNG;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W JONINACH;Joniny;3;8;60,625;14,86554321;60;56;8;49;35,87478223;50;8;8;41,875;34,21051556;18;13;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Rzepiennik Strzyżewski;Gmina wiejska;1216072;5993;dla młodzieży;Tak;121607-01P0J;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W OLSZYNACH;Olszyny;62;18;59,05555556;15,11243867;61;64;18;38,44444444;22,67211264;34;28;18;46,77777778;23,56682121;49;69;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Rzepiennik Strzyżewski;Gmina wiejska;1216072;3551;dla młodzieży;Tak;121607-02P08;SZKOŁA PODSTAWOWA W RZEPIENNIKU BISKUPIM;Rzepiennik Biskupi;292;18;68,77777778;13,89466547;71;71;18;66,66666667;26,49947589;72;88;18;72,33333333;24,26474351;84,5;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Rzepiennik Strzyżewski;Gmina wiejska;1216072;3556;dla młodzieży;Tak;121607-03P0X;SZKOŁA PODSTAWOWA W RZEPIENNIKU SUCHYM IM.MARII KONOPNICKIEJ;Rzepiennik Suchy;176;11;69,81818182;15,94204379;71;71;11;43,63636364;31,37825746;32;20;11;42,45454545;22,85672225;40;9;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Rzepiennik Strzyżewski;Gmina wiejska;1216072;3550;dla młodzieży;Tak;121607-05P0B;SZKOŁA PODSTAWOWA W RZEPIENNIKU STRZYŻEWSKIM;Rzepiennik Strzyżewski;402;10;78,6;8,731551981;76;73;10;74,4;23,54230235;80;80;10;51,6;20,18514305;52;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Rzepiennik Strzyżewski;Gmina wiejska;1216072;6005;dla młodzieży;Tak;121607-06P00;SZKOŁA PODSTAWOWA W TURZY;Turza;2;15;74,73333333;22,34119265;82;78;15;71,2;32,53551905;88;100;15;61,33333333;29,32499882;75;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;6346;dla młodzieży;Tak;121608-01P02;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W ŁADNEJ;Ładna;98B;16;66,5;14,29597846;69;69;16;71,25;22,98776849;76;80;16;74,8125;20,58888884;79;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;50361;dla młodzieży;Tak;121608-01P1X;SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W SKRZYSZOWIE;Skrzyszów;629A;34;73,64705882;13,69603282;76;73;34;61,41176471;29,83692703;70;92;33;71,27272727;27,62549627;84;84;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;6331;dla młodzieży;Tak;121608-02P0R;SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W ŁĘKAWICY;Łękawica;88;18;56,83333333;14,9415528;58;53;18;40,88888889;26,950343;28;28;18;49,77777778;28,83970172;41,5;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;56140;dla młodzieży;Tak;121608-02P1M;SZKOŁA PODSTAWOWA NR 1 IM. ARMII KRAJOWEJ W SZYNWAŁDZIE;Szynwałd;11;35;66,71428571;14,75431448;69;56;35;57,25714286;26,71793711;52;100;35;66,25714286;28,8130356;78;84;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;6313;dla młodzieży;Tak;121608-03P0G;SZKOŁA PODSTAWOWA NR 2 IM. KS. PIOTRA SKARGI W SKRZYSZOWIE;Skrzyszów;147A;6;68,5;12,47330483;73;73;6;42;19,42506971;46;;6;63,33333333;32,5252039;78;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Skrzyszów;Gmina wiejska;1216082;61889;dla młodzieży;Tak;121608-03P1B;SZKOŁA PODSTAWOWA IM. HELENY MARUSARZÓWNY W POGÓRSKIEJ WOLI;Pogórska Wola;88C;37;70,35135135;13,54116091;71;69;37;72,10810811;25,40885543;80;80;37;74,83783784;23,61231185;84;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Szerzyny;Gmina wiejska;1216162;80415;dla młodzieży;Tak;121616-02P06;PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁ. KAROLINY KÓZKI;Czermna;115;20;62,15;10,31152268;62;47;20;39;24,19504081;28;20;20;46,95;28,4455181;36,5;15;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Szerzyny;Gmina wiejska;1216162;82952;dla młodzieży;Tak;121616-03P0V;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. PRAŁ. JANA ŚLĘZAKA W OŁPINACH;Ołpiny;451;22;61,18181818;14,29760426;63;67;22;47,81818182;27,7515542;44;24;22;53,77272727;23,32172576;46,5;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Szerzyny;Gmina wiejska;1216162;82867;dla młodzieży;Tak;121616-04P0K;PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁ. KS. KARD. STEFANA WYSZYŃSKIEGO W SZERZYNACH;Szerzyny;544;19;76,84210526;10,10087624;76;69;19;53,68421053;28,47168978;44;96;19;70,78947368;23,24147596;73;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Szerzyny;Gmina wiejska;1216162;51284;dla młodzieży;Tak;121616-05P09;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI KRÓLOWEJ W ŻUROWEJ;Żurowa;193;9;80,22222222;6,249938271;80;80;9;69,33333333;20,13289183;72;80;9;74,33333333;24,96219364;85;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Szerzyny;Gmina wiejska;1216162;51283;dla młodzieży;Tak;121616-06P0Y;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W SWOSZOWEJ;Swoszowa;170;7;71,14285714;11,10249099;73;73;7;37,71428571;29,14845885;28;16;7;53,57142857;32,28824263;38;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;18932;dla młodzieży;Tak;121609-02P0A;SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W PORĘBIE RADLNEJ;Poręba Radlna;119;15;67,66666667;14,27663203;67;64;15;54,66666667;27,07684538;56;16;15;57,33333333;28,55559879;67;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;66216;dla młodzieży;Tak;121609-03P0Z;SZKOŁA PODSTAWOWA IM. HETMANA JANA TARNOWSKIEGO W TARNOWCU;Tarnowiec;ul. Tarnowska 60;44;73,36363636;11,90128127;73;64;44;65,36363636;27,85603485;68;100;44;74,47727273;24,9922612;85;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;109102;dla młodzieży;Tak;121609-04P0O;SZKOŁA PODSTAWOWA IM.O.ZBIGNIEWA STRZAŁKOWSKIEGO W ZAWADZIE;Zawada;87a;11;65,63636364;10,1109547;67;60;11;70,18181818;28,86274158;84;92;11;74,54545455;20,49107849;80;80;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;64845;dla młodzieży;Tak;121609-05P0D;SZKOŁA PODSTAWOWA IM.MJR SUCHARSKIEGO W KOSZYCACH WIELKICH;Koszyce Wielkie;ul. Szkolna 22;28;70,17857143;12,80081909;71;67;28;59,28571429;28,7064666;62;72;28;68,60714286;29,04594794;81;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;44508;dla młodzieży;Tak;121609-07P0R;PUBLICZNA SZKOŁA PODSTAWOWA IM.K.K. BACZYŃSKIEGO W ZGŁOBICACH;Zgłobice;ul. Zgłobicka 4;27;67,2962963;17,60011535;69;56;27;48,59259259;32,96154803;44;100;27;69,74074074;30,33466736;85;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;78018;dla młodzieży;Tak;121609-08P0G;SZKOŁA PODSTAWOWA IM.KOMISJI EDUKACJI NARODOWEJ W ZBYLITOWSKIEJ GÓRZE;Zbylitowska Góra;ul. św. Floriana 1;22;76,36363636;13,32988936;78;84;22;45,27272727;33,47479624;36;84;21;72,38095238;23,53816797;87;44;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;22019;dla młodzieży;Tak;121609-09P05;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. HELENY MARUSARZ W WOLI RZĘDZIŃSKIEJ;Wola Rzędzińska;435B;41;66,73170732;13,14649984;69;64;41;60,58536585;27,3379711;64;24;41;79,85365854;19,54177636;85;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;44696;dla młodzieży;Tak;121609-10P0J;SZKOŁA PODSTAWOWA NR 2 IM.BŁ.EDMUNDA BOJANOWSKIEGO W WOLI RZĘDZIŃSKIEJ;Wola Rzędzińska;253A;28;65,78571429;17,43427892;66,5;58;28;49,28571429;27,63131911;50;68;28;56,75;25,4777564;59,5;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;131396;dla młodzieży;Nie;121609-15P00;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W BŁONIU;Błonie;20;17;73,41176471;10,8901403;76;84;17;66,58823529;24,80763361;76;16;17;73,29411765;25,10159289;84;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;85352;dla młodzieży;Nie;121609-17PN7;NIEPUBLICZNA SZKOŁA PODSTAWOWA W KOSZYCACH MAŁYCH;Koszyce Małe;ul. Oświatowa 1;14;69,71428571;15,10642518;68;64;14;67,14285714;24,38634613;64;56;14;73,5;24,20964979;82;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;131371;dla młodzieży;Nie;121609-18PNW;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. BŁ. KS. JERZEGO POPIEŁUSZKI W ŁĘKAWCE;Łękawka;133A;15;73,06666667;14,49812248;76;76;15;63,46666667;27,43687705;64;84;15;68,53333333;23,84356424;80;45;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tarnów;Gmina wiejska;1216092;131553;dla młodzieży;Nie;121609-19PNL;NIEPUBLICZNA SZKOŁA PODSTAWOWA W JODŁÓWCE-WAŁKACH;Jodłówka-Wałki;57;16;62,875;11,86841923;64;64;16;61,25;26,56007342;60;52;16;69,1875;29,78090569;82;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Miasto;1216104;71160;dla młodzieży;Tak;121610-01P0B;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W TUCHOWIE;Tuchów;ul. Jana Pawła II 6;84;61,75;17,4109127;62;51;84;44,23809524;26,23230426;36;24;84;68,5952381;26,31997207;77;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;4537;dla młodzieży;Tak;121610-02P00;"SZKOŁA PODSTAWOWA IM. BATALIONU AK ""BARBARA"" W LUBASZOWEJ";Lubaszowa;126;11;62,63636364;14,0794675;67;53;11;64,36363636;23,41434186;68;60;11;64,27272727;27,60793993;75;75;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;71169;dla młodzieży;Tak;121610-03P0P;SZKOŁA PODSTAWOWA IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO W SIEDLISKACH;Siedliska;232;23;68,86956522;14,03816025;71;60;23;53,73913043;33,25424771;40;36;23;49,65217391;32,2660256;44;15;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;71162;dla młodzieży;Tak;121610-04P0E;SZKOŁA PODSTAWOWA IM. PROF. JANA SAJDAKA W BURZYNIE;Burzyn;1;14;61,92857143;18,63354995;70;73;14;49,14285714;25,18178804;44;20;14;47,78571429;31,810103;38,5;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;4531;dla młodzieży;Tak;121610-05P03;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W DĄBRÓWCE TUCHOWSKIEJ;Dąbrówka Tuchowska;145A;10;61,8;10,88852607;65,5;51;10;60,8;26,27850833;56;44;10;53,2;24,22725738;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;71167;dla młodzieży;Tak;121610-06P0S;SZKOŁA PODSTAWOWA IM. O. WŁADYSŁAWA WITKOWSKIEGO REDEMPTORYSTY W KARWODRZY;Karwodrza;139a;12;67,66666667;10,87300429;68;62;12;66,33333333;29,36929614;78;52;12;64,08333333;24,60507513;68;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;4548;dla młodzieży;Tak;121610-07P0H;SZKOŁA PODSTAWOWA IM. KSIĘDZA JERZEGO POPIEŁUSZKI W ŁOWCZOWIE;Łowczów;96;11;68,90909091;15,59985166;73;78;11;58,90909091;27,08053493;52;24;11;71,63636364;19,97850084;78;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;71402;dla młodzieży;Tak;121610-08P06;PUBLICZNA SZKOŁA PODSTAWOWA W MESZNEJ OPACKIEJ;Meszna Opacka;110;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;71164;dla młodzieży;Tak;121610-11P0Y;SZKOŁA PODSTAWOWA IM.MARII KOTULSKIEJ W JODŁÓWCE TUCHOWSKIEJ;Jodłówka Tuchowska;275;17;66,23529412;10,60260463;67;62;17;36;22,95776173;28;16;17;52,47058824;27,6131206;47;47;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Tuchów;Obszar wiejski;1216105;4554;dla młodzieży;Tak;121610-13P0C;PUBLICZNA SZKOŁA PODSTAWOWA IM.KS.PRAŁATA WŁADYSŁAWA GIBAŁY W PIOTRKOWICACH;Piotrkowice;7;12;61,08333333;13,33828033;64;64;12;71;27,91057147;84;20;12;76,25;23,71400782;92;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wierzchosławice;Gmina wiejska;1216112;80194;dla młodzieży;Tak;121611-01P0U;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO;Ostrów;138;20;66,65;15,35016287;69;64;20;46;28,94131994;34;16;20;61,35;26,79976679;66;82;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wierzchosławice;Gmina wiejska;1216112;80107;dla młodzieży;Tak;121611-02P0J;SZKOŁA PODSTAWOWA IM. 100-LECIA RUCHU LUDOWEGO;Wierzchosławice;713;37;74,35135135;14,48991488;78;73;37;50,59459459;28,13429134;44;24;36;73,22222222;23,00979394;82;93;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wierzchosławice;Gmina wiejska;1216112;80196;dla młodzieży;Tak;121611-03P08;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MIKOŁAJOWICACH;Mikołajowice;168;13;70,53846154;10,529193;71;58;13;45,84615385;27,69572628;40;40;13;56,92307692;23,37803551;58;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wierzchosławice;Gmina wiejska;1216112;80108;dla młodzieży;Tak;121611-04P0X;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W ŁĘTOWICACH;Łętowice;371;13;64,92307692;18,00197228;69;49;13;45,53846154;27,69230769;32;32;13;62,84615385;29,97908541;75;91;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wierzchosławice;Gmina wiejska;1216112;81589;dla młodzieży;Tak;121611-05P0M;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W RUDCE;Rudka;163;12;73,5;10,35615759;72;84;12;55,66666667;27,00411491;48;32;12;67,75;29,85834613;89;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wietrzychowice;Gmina wiejska;1216122;14340;dla młodzieży;Tak;121612-01P0D;SZKOŁA PODSTAWOWA IM. STANISŁAWA MIŁKOWSKIEGO W WIETRZYCHOWICACH;Wietrzychowice;64;30;65,23333333;15,32467147;68;71;30;48,8;29,97599039;36;24;30;50,03333333;24,1018441;43;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;6323;dla młodzieży;Nie;121613-01P0W;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GRABNIE;Grabno;285;11;63,72727273;8,63492811;67;67;11;46,90909091;29,24956735;40;24;11;68,18181818;23,02890745;76;76;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;53914;dla młodzieży;Tak;121613-03P0A;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W WIELKIEJ WSI;Wielka Wieś;210;21;62,80952381;10,05043969;69;69;21;64,76190476;30,32821217;68;96;21;58,14285714;31,1314964;47;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Miasto;1216134;53553;dla młodzieży;Tak;121613-05P0O;SZKOŁA PODSTAWOWA IM. ŚW. JANA KANTEGO W WOJNICZU;Wojnicz;ul. Szkolna 10;94;65,58510638;18,6218869;67;67;94;50,5106383;29,30098563;50;20;93;64,6344086;26,75728619;71;93;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;5053;dla młodzieży;Tak;121613-08P0R;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. BŁ. MICHAŁA TOMASZKA I BŁ. ZBIGNIEWA STRZAŁKOWSKIEGO W ŁOPONIU;Łopoń;105;8;68,625;8,138450405;70;;8;62;16,97056275;68;72;8;79,125;10,10491836;78;76;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;5054;dla młodzieży;Tak;121613-09P0G;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. FAUSTYNY W MILÓWCE;Milówka;1;8;79,625;11,46666364;77,5;;8;60;21,72556098;62;;8;80,875;11,55895216;84;84;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;114849;dla młodzieży;Nie;121613-10P0U;SZKOŁA PODSTAWOWA IM. KSIĘDZA JÓZEFA ŁAKOMEGO W BIADOLINACH RADŁOWSKICH;Biadoliny Radłowskie;135;12;69,16666667;6,478597242;70;60;12;61,33333333;24,5673677;58;;12;70,58333333;21,62736821;72,5;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Wojnicz;Obszar wiejski;1216135;114853;dla młodzieży;Nie;121613-11P0J;SZKOŁA PODSTAWOWA IM. GENERAŁA STANISŁAWA MACZKA W OLSZYNACH;Olszyny;57;13;73,69230769;16,52682954;76;60;13;62,15384615;31,90815221;68;88;13;66,15384615;27,55092112;64;31;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Zakliczyn;Miasto;1216144;105422;dla młodzieży;Tak;121614-02P1Z;SZKOŁA PODSTAWOWA IM. LANCKOROŃSKICH W ZAKLICZYNIE;Zakliczyn;ul. Jacka Malczewskiego 56;81;59,81481481;14,32524415;60;58;81;54,37037037;26,53134389;52;24;81;61,81481481;27,21025184;67;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Zakliczyn;Obszar wiejski;1216145;104937;dla młodzieży;Tak;121614-03P0T;SZKOŁA PODSTAWOWA W FILIPOWICACH IM. ŚWIĘTEGO JANA PAWŁA II;Filipowice;125;9;72;10,9138037;73;82;9;40,44444444;15,01932911;40;40;9;54,77777778;19,3378028;53;47;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Zakliczyn;Obszar wiejski;1216145;104920;dla młodzieży;Tak;121614-03P1O;SZKOŁA PODSTAWOWA W PALEŚNICY;Paleśnica;115;22;77,18181818;10,82352809;79;80;22;61,09090909;25,4753162;62;28;23;60;25,04778043;67;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Tarnowski;Zakliczyn;Obszar wiejski;1216145;83202;dla młodzieży;Tak;121614-04P0I;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W STRÓŻACH;Stróże;88;22;58,5;14,49372905;61;56;22;38,90909091;21,20657936;32;16;22;48,63636364;28,21112845;39;95;;;;;;;;;;;;;;;;;;;;;;;;;
