ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;"rodzaj placówki";czy publiczna;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Małopolskie;Olkuski;Olkusz;Miasto;1212054;62407;dla młodzieży;Tak;121205-06P0I;SZKOŁA PODSTAWOWA NR 5 IM. MARCINA BYLICY W OLKUSZU;Olkusz;ul. Cegielniana 24;25;67,72;12,72955616;71;56;25;61,92;24,84177127;56;36;26;83,65384615;15,33709006;89;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Miasto;1212054;64458;dla młodzieży;Tak;121205-07P07;SZKOŁA PODSTAWOWA NR 6 IM. FRYDERYKA CHOPINA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 2 W OLKUSZU;Olkusz;ul. Długa 67;9;46,66666667;20,3633658;44;;9;41,33333333;22,627417;36;36;9;48,22222222;27,61150234;36;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Miasto;1212054;64459;dla młodzieży;Tak;121205-09P0L;SZKOŁA PODSTAWOWA NR 9 IM. PPŁK PILOTA STANISŁAWA SKARŻYŃSKIEGO;Olkusz;ul. Kosynierów 14;23;63,43478261;16,93164284;64;64;23;42,95652174;21,78846576;36;32;23;73,91304348;26,15823595;84;84;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Obszar wiejski;1212055;118389;dla młodzieży;Tak;121205-12P0D;SZKOŁA PODSTAWOWA IM. KAPITANA PILOTA WŁADYSŁAWA GNYSIA W ŻURADZIE;Żurada;ul. Słoneczna 1;11;65,63636364;4,538175991;67;67;11;57,81818182;20,20719126;60;32;11;73,09090909;19,79189249;71;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Obszar wiejski;1212055;62410;dla młodzieży;Tak;121205-13P02;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOSMOLOWIE;Kosmolów;152;7;60,57142857;19,21202855;62;62;7;58,85714286;29,13725436;68;;7;73,71428571;24,86371013;78;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Obszar wiejski;1212055;64461;dla młodzieży;Tak;121205-14P0R;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W OSIEKU;Osiek;79b;10;70,4;14,33317829;76;76;10;70,4;19,85547783;66;64;10;66,9;30,22730554;81;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Obszar wiejski;1212055;64463;dla młodzieży;Tak;121205-17P0U;SZKOŁA PODSTAWOWA IM. OBROŃCÓW WARSZAWY W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W ZEDERMANIE;Zederman;99;10;74,5;18,92220917;79;78;10;72;33,70459909;88;100;10;69,7;28,84458355;81;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Olkusz;Obszar wiejski;1212055;64468;dla młodzieży;Tak;121205-19P08;PUBLICZNA SZKOŁA PODSTAWOWA IM. JULIUSZA SŁOWACKIEGO W WITERADOWIE;Witeradów;394;10;71,3;24,95215422;83;84;10;62,8;35,55502777;84;84;10;72,7;27,41550656;86,5;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Trzyciąż;Gmina wiejska;1212062;86326;dla młodzieży;Tak;121206-01P0K;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W ZADROŻU;Zadroże;69;10;61,8;9,130169768;63;67;10;35,6;21,5740585;26;20;10;41,8;30,16554326;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Trzyciąż;Gmina wiejska;1212062;87466;dla młodzieży;Tak;121206-03P0Y;SZKOŁA PODSTAWOWA IM. KRÓLA JANA III SOBIESKIEGO W JANGROCIE;Jangrot;ul. Krakowska 4;9;71;17,67609811;71;69;9;63,11111111;25,35281902;60;60;9;84;18,3545332;87;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Trzyciąż;Gmina wiejska;1212062;87477;dla młodzieży;Tak;121206-05P0C;SZKOŁA PODSTAWOWA IM. ŚW. KRÓLOWEJ JADWIGI W SUCHEJ;Sucha;ul. Długa 94;10;63,8;13,34765897;65,5;58;10;45,2;26,23280389;40;12;10;57,5;33,6043152;55,5;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Miasto;1212074;39709;dla młodzieży;Tak;121207-01P03;SZKOŁA PODSTAWOWA NR 1 W WOLBROMIU;Wolbrom;ul. Mariacka 28;30;61,96666667;20,28050514;65,5;53;30;50,13333333;30,30042171;46;12;30;62,63333333;28,50787416;62;36;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Miasto;1212074;69353;dla młodzieży;Tak;121207-02P0S;SZKOŁA PODSTAWOWA NR 2 W WOLBROMIU;Wolbrom;ul. Pod Lasem 1;21;65,57142857;18,1857386;71;73;21;48,19047619;30,44998874;48;48;21;67,28571429;31,49322354;78;96;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;85194;dla młodzieży;Tak;121207-04P06;SZKOŁA PODSTAWOWA W GOŁACZEWACH;Gołaczewy;ul. Chełmska 8;14;66,35714286;17,64574875;74,5;76;14;73,14285714;20,75316548;74;56;14;75,71428571;22,92979525;85;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;39720;dla młodzieży;Tak;121207-05P0V;SZKOŁA PODSTAWOWA W KĄPIELACH WIELKICH;Kąpiele Wielkie;75a;7;59,28571429;13,13353707;60;62;7;62,85714286;19,56256316;60;;7;61,28571429;33,56747697;60;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;39717;dla młodzieży;Tak;121207-06P0K;SZKOŁA PODSTAWOWA W JEŻÓWCE;Jeżówka;253;5;66,2;6,305553108;67;73;5;48;23,32380758;44;;4;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;72836;dla młodzieży;Tak;121207-08P0Y;SZKOŁA PODSTAWOWA W DŁUŻCU;Dłużec;7;16;66,4375;13,6746515;66,5;76;16;62,25;23,15032397;64;24;16;64,0625;28,20121618;69;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;69350;dla młodzieży;Tak;121207-11P0Q;SZKOŁA PODSTAWOWA W WIERZCHOWISKU;Wierzchowisko;32B;12;63,08333333;19,5510372;69;69;12;49,66666667;24,95106321;44;44;12;51,5;28,22380792;41,5;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Olkuski;Wolbrom;Obszar wiejski;1212075;66214;dla młodzieży;Tak;121207-12P0F;SZKOŁA PODSTAWOWA W ZARZECZU;Zarzecze;ul. Szkolna 2;7;65,28571429;16,99339608;73;78;7;64,57142857;27,99416849;64;92;7;83,85714286;27,04719986;98;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Brzeszcze;Miasto;1213024;68202;dla młodzieży;Tak;121302-01P0T;SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IMIENIA STANISŁAWA STASZICA W BRZESZCZACH;Brzeszcze;ul. Szkolna 6;27;68,51851852;23,14426634;71;91;27;68,2962963;27,34527492;76;100;27;66,07407407;29,76814843;76;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Brzeszcze;Miasto;1213024;82830;dla młodzieży;Tak;121302-02P0I;SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA;Brzeszcze;ul. Mickiewicza 3;27;60,22222222;18,29457182;64;67;27;48,14814815;27,09613025;40;16;26;63,26923077;29,99302187;71;93;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Brzeszcze;Obszar wiejski;1213025;75132;dla młodzieży;Tak;121302-04P0W;SZKOŁA PODSTAWOWA W JAWISZOWICACH IM. K. I. GAŁCZYŃSKIEGO;Jawiszowice;ul. Kusocińskiego 1;21;69,19047619;17,28919026;71;71;21;49,71428571;26,28985475;44;24;21;65,04761905;27,99400649;75;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Brzeszcze;Obszar wiejski;1213025;73015;dla młodzieży;Tak;121302-06P0A;SZKOŁA PODSTAWOWA W PRZECIESZYNIE;Przecieszyn;ul. Wyzwolenia 54a;14;54,64285714;19,30435607;60;20;14;32,28571429;18,72900185;28;16;14;55,35714286;26,06751438;45,5;36;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Chełmek;Miasto;1213034;75185;dla młodzieży;Tak;121303-02P1W;SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W CHEŁMKU;Chełmek;ul. Bolesława Chrobrego 9;12;58,08333333;13,28193217;57;47;12;38;19,6977156;32;28;13;63,61538462;29,72835596;80;38;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Chełmek;Obszar wiejski;1213035;75183;dla młodzieży;Tak;121303-04P1A;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W GORZOWIE;Gorzów;ul. Szkolna 3;8;58,25;26,82233211;65,5;24;8;65,5;31,04432315;80;80;8;78,125;29,98932102;98;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Miasto;1213044;69407;dla młodzieży;Tak;121304-01P0V;SZKOŁA PODSTAWOWA NR 1 IM. ŚW. JANA KANTEGO W KĘTACH;Kęty;ul. Jana III Sobieskiego 6;41;73,65853659;16,32536521;78;58;41;71,41463415;25,7046789;80;96;43;75,11627907;25,09072774;87;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Miasto;1213044;69832;dla młodzieży;Tak;121304-02P0K;SZKOŁA PODSTAWOWA NR 2 IM. BOHATERÓW MONTE CASSINO W KĘTACH;Kęty;ul. Stanisława Wyspiańskiego 1;34;56,67647059;24,01680856;59;11;34;50,58823529;29,80536632;54;12;34;64,20588235;28,5665162;71;33;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Obszar wiejski;1213045;69868;dla młodzieży;Tak;121304-04P0Y;SZKOŁA PODSTAWOWA IM. BRONISŁAWA OBARY W WITKOWICACH;Witkowice;ul. Beskidzka 98;12;71,41666667;10,56297254;68;64;12;62,66666667;23,17086293;64;24;12;75,91666667;23,48566348;81;75;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Obszar wiejski;1213045;69406;dla młodzieży;Tak;121304-06P0C;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W BULOWICACH;Bulowice;ul. Bielska 59;21;53,80952381;16,68937229;56;33;21;44,38095238;26,0667206;40;12;21;60,23809524;27,74527804;53;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Obszar wiejski;1213045;69403;dla młodzieży;Tak;121304-07P01;SZKOŁA PODSTAWOWA IM. GEN. WŁADYSŁAWA SIKORSKIEGO W NOWEJ WSI;Nowa Wieś;ul. Stanisława Konarskiego 4;23;66,47826087;20,26749285;64;51;23;50,7826087;23,42602886;52;24;23;60,73913043;31,89550519;60;27;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Obszar wiejski;1213045;69867;dla młodzieży;Tak;121304-09P0F;SZKOŁA PODSTAWOWA W ŁĘKACH;Łęki;ul. Akacjowa 28;8;69,625;11,86315198;65,5;64;8;34,5;19,58953802;34;;8;64,375;27,24397869;67;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Kęty;Miasto;1213044;268645;dla młodzieży;Nie;121304-0APNX;NIEPUBLICZNA SZKOŁA PODSTAWOWA FUNDACJI KRÓLOWEJ ŚWIĘTEJ JADWIGI W KĘTACH;Kęty;ul. Żwirki i Wigury 27;30;69,96666667;13,16936681;72;80;31;54,06451613;24,21134829;52;20;29;72;24,18891168;82;96;;;;;;1;;;;;;;;;;1;;;;;;;;;
3;Małopolskie;Oświęcimski;Osiek;Gmina wiejska;1213052;59676;dla młodzieży;Tak;121305-01P0E;SZKOŁA PODSTAWOWA NR 1 IM. WŁADYSŁAWA JAGIEŁŁY W OSIEKU;Osiek;ul. Główna 123;11;55,63636364;19,31684487;53;44;11;51,27272727;21,89682795;44;56;11;62,27272727;31,46163872;84;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Osiek;Gmina wiejska;1213052;42329;dla młodzieży;Tak;121305-02P03;SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W OSIEKU;Osiek;ul. Główna 450;12;75,25;13,87518769;79;87;12;70,33333333;28,68022935;86;88;12;76,66666667;27,29570581;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;23775;dla młodzieży;Tak;121301-01P0A;SZKOŁA PODSTAWOWA NR 1 IM. KRÓLOWEJ JADWIGI W OŚWIĘCIMIU;Oświęcim;ul. Królowej Jadwigi 12;20;54,3;24,88995781;66,5;71;20;52;24,69007898;50;48;19;60,63157895;30,9451306;60;22;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;23921;dla młodzieży;Tak;121301-02P0Z;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI SPORTOWYMI NR 11 IM. MIKOŁAJA KOPERNIKA W OŚWIĘCIMIU;Oświęcim;ul. Aleja Juliusza Słowackiego 2A;19;51,68421053;20,3574702;49;49;19;43,36842105;28,70578619;40;40;19;59,78947368;29,63031688;67;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;41934;dla młodzieży;Tak;121301-02P1U;SZKOŁA PODSTAWOWA SPORTOWA Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO NR 8 IM. MARII SKŁODOWSKIEJ-CURIE W OŚWIĘCIMIU;Oświęcim;ul. Aleja Juliusza Słowackiego 41;18;68,94444444;13,43491398;72,5;76;18;57,55555556;24,80641096;58;88;18;67,11111111;26,47826968;75,5;56;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;23776;dla młodzieży;Tak;121301-03P0O;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 4 IM. STANISŁAWA WYSPIAŃSKIEGO W OŚWIĘCIMIU;Oświęcim;ul. Jędrzeja Śniadeckiego 26;19;62,94736842;15,72618897;60;53;19;50,52631579;26,44431771;40;40;19;54,57894737;31,26847376;44;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;23841;dla młodzieży;Tak;121301-04P0D;SZKOŁA PODSTAWOWA NR 5 IM. ORŁA BIAŁEGO W OŚWIĘCIMIU;Oświęcim;ul. Eugeniusza Kalicińskiego 5;9;43,88888889;15,57379883;47;62;9;40;21,66410241;28;20;9;71,22222222;26,8732737;85;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina miejska;1213011;28702;dla młodzieży;Tak;121301-06P0R;SZKOŁA PODSTAWOWA NR 9 IM. ORĘDOWNIKÓW POKOJU W OŚWIĘCIMIU;Oświęcim;ul. Budowlanych 68;32;63,6875;20,34612601;70;78;32;65,875;30,90282147;76;92;33;80,78787879;24,61923069;93;98;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;84813;dla młodzieży;Tak;121306-01P0X;SZKOŁA PODSTAWOWA IM. POMNIK DZIECI-WIĘŹNIÓW KL AUSCHWITZ-BIRKENAU W BRZEZINCE;Brzezinka;ul. Szkolna 19;14;66,14285714;18,03511314;71;69;14;46,85714286;21,08099057;50;60;15;68,53333333;29,22069282;84;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;84370;dla młodzieży;Tak;121306-02P0M;SZKOŁA PODSTAWOWA IM. SPADOCHRONIARZY WOJSKA POLSKIEGO W BABICACH;Babice;ul. Różana 23;18;59,61111111;14,4227401;59;58;18;52,44444444;26,12411024;50;16;18;67,61111111;30,93746181;78;24;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;82373;dla młodzieży;Tak;121306-03P0B;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W GROJCU;Grojec;al. Ogrodowa 2;7;63,14285714;10,62918585;62;;7;56;33,67067397;68;;7;70,71428571;24,50489331;76;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;106138;dla młodzieży;Tak;121306-04P00;SZKOŁA PODSTAWOWA IM. ŚW. MAKSYMILIANA MARII KOLBE W HARMĘŻACH;Harmęże;ul. Borowskiego 30;16;55,375;20,23263144;55,5;69;16;45,25;23,31174597;46;20;16;67,1875;28,79283494;79;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;82450;dla młodzieży;Tak;121306-06P0E;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RAJSKU;Rajsko;ul. Edukacyjna 11;6;68,83333333;17,39172856;68;;6;80;30,63766745;92;92;5;94,4;3,720215048;96;98;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Oświęcim;Gmina wiejska;1213062;262693;dla młodzieży;Tak;121306-08PNL;SZKOŁA PODSTAWOWA IM. KOMISJI EDUKACJI NARODOWEJ W ZABORZU;Zaborze;ul. Jezioro 2;22;60,59090909;21,95379257;65,5;53;22;52,72727273;29,50836833;58;12;22;69,5;27,91993423;76,5;44;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Polanka Wielka;Gmina wiejska;1213072;72128;dla młodzieży;Tak;121307-01P0G;SZKOŁA PODSTAWOWA W POLANCE WIELKIEJ;Polanka Wielka;ul. Długa 14;9;68,55555556;8,043093809;71;71;9;80,44444444;18,99187611;88;92;9;86,66666667;16,3842743;95;98;;;;;;;;;;;;;;;;1;;;;;;;;;
3;Małopolskie;Oświęcimski;Przeciszów;Gmina wiejska;1213082;58428;dla młodzieży;Tak;121308-01P0Z;SZKOŁA PODSTAWOWA NR 1 W PRZECISZOWIE;Przeciszów;ul. Szkolna 93;10;57,3;19,96521976;62;40;10;60;23,25510697;60;56;9;70,11111111;27,62223116;85;36;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Przeciszów;Gmina wiejska;1213082;56484;dla młodzieży;Tak;121308-03P0D;SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W PRZECISZOWIE;Przeciszów;ul. Podlesie 92;11;62,45454545;6,760360888;62;58;11;72,36363636;19,70358863;80;88;11;83,63636364;18,1221749;87;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Zator;Miasto;1213094;107389;dla młodzieży;Tak;121309-01P0I;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W ZATORZE;Zator;ul. Kongresowa 11;22;50,13636364;23,88284941;55,5;67;22;32,90909091;23,63146802;30;8;22;47,5;31,3814508;31;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Oświęcimski;Zator;Obszar wiejski;1213095;107399;dla młodzieży;Tak;121309-03P1R;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W PODOLSZU;Podolsze;ul. Zatorska 37;11;79,36363636;13,89095669;84;;11;77,09090909;23,88401727;88;96;11;81,36363636;21,07248411;91;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koniusza;Gmina wiejska;1214012;84041;dla młodzieży;Tak;121401-02P0C;SZKOŁA PODSTAWOWA IM.STANISŁAWA SZYMACHY W GLEWCU;Glewiec;2;21;64,33333333;22,25037899;64;64;21;52,76190476;30,80183167;48;20;21;56,23809524;29,53916651;51;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koniusza;Gmina wiejska;1214012;84035;dla młodzieży;Tak;121401-02P17;SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W BIÓRKOWIE WIELKIM;Biórków Wielki;111;19;51,26315789;13,7107031;53;47;19;45,26315789;26,18324516;36;36;19;63,47368421;27,17461745;71;44;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koniusza;Gmina wiejska;1214012;84042;dla młodzieży;Tak;121401-04P0Q;SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W KONIUSZY;Koniusza;19;11;48,54545455;20,45111082;49;36;11;38,54545455;28,90851915;32;12;11;57,81818182;31,98243319;42;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koniusza;Gmina wiejska;1214012;84040;dla młodzieży;Tak;121401-05P0F;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NIEGARDOWIE - SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA;Niegardów;57;7;70,71428571;8,939707341;71;;7;33,71428571;16,54184552;32;;7;43,42857143;27,97885499;24;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koniusza;Gmina wiejska;1214012;63409;dla młodzieży;Tak;121401-07P0T;SZKOŁA PODSTAWOWA IM.BARTOSZA GŁOWACKIEGO W RZĘDOWICACH;Rzędowice;44;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Koszyce;Miasto;1214024;34850;dla młodzieży;Tak;121402-01P06;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W CENTRUM OŚWIATOWYM IM. STANISŁAWA WYSPIAŃSKIEGO W KOSZYCACH;Koszyce;ul. Marii Skłodowskiej-Curie 4;13;53,15384615;23,99630149;49;49;13;42,46153846;26,83457983;32;20;13;50,61538462;21,17160094;55;55;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Nowe Brzesko;Obszar wiejski;1214035;23353;dla młodzieży;Tak;121403-01P0P;SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU W SIEROSŁAWICACH;Sierosławice;53;7;72,57142857;10,02649551;78;78;7;62,85714286;15,52351738;64;56;7;59,14285714;26,02981023;55;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Nowe Brzesko;Miasto;1214034;23728;dla młodzieży;Tak;121403-02P0E;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W NOWYM BRZESKU;Nowe Brzesko;ul. Krakowska 29;9;58,11111111;12,45832559;62;;9;52;29,21186973;60;16;9;61,77777778;34,0547852;87;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Pałecznica;Gmina wiejska;1214042;113761;dla młodzieży;Tak;121404-01P08;SAMORZĄDOWA SZKOŁA PODSTAWOWA W PAŁECZNICY;Pałecznica;ul. św. Jakuba 43;28;56,10714286;19,30458733;60;51;28;36,14285714;22,63958967;28;28;28;49,25;32,37462079;46;4;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Proszowice;Miasto;1214054;66337;dla młodzieży;Tak;121405-01P0R;SZKOŁA PODSTAWOWA NR 1 IM. T. KOŚCIUSZKI W PROSZOWICACH;Proszowice;ul. Tadeusza Kościuszki 15;30;57,3;19,88491891;60;60;30;41,46666667;26,84242082;36;16;30;60,96666667;29,34789411;66,5;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Proszowice;Obszar wiejski;1214055;84948;dla młodzieży;Tak;121405-06P08;SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI KRÓLOWEJ W KLIMONTOWIE;Klimontów;180;9;63,11111111;9,585225256;64;64;9;32;20,99735433;24;8;9;57,11111111;26,70182867;62;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Proszowice;Obszar wiejski;1214055;66338;dla młodzieży;Tak;121405-07P0X;SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W OSTROWIE;Ostrów;1;12;57,58333333;8,528953954;58;58;12;34;18,65475811;32;32;12;61,25;25,52817071;71;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Proszowicki;Radziemice;Gmina wiejska;1214062;121537;dla młodzieży;Tak;121406-01P0A;SZKOŁA PODSTAWOWA IM. EDWARDA KLESZCZYŃSKIEGO W RADZIEMICACH;Radziemice;2;16;60,375;23,89527935;70;76;16;49,25;29,21365263;44;76;16;57,8125;33,15912158;58;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Suski;Budzów;Gmina wiejska;1215032;72828;dla młodzieży;Tak;121503-01P02;SZKOŁA PODSTAWOWA W BACZYNIE;Baczyn;100;12;74;18,97805751;80;80;12;71,33333333;28,92903194;88;96;12;74;27,01542769;90;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Suski;Budzów;Gmina wiejska;1215032;70896;dla młodzieży;Tak;121503-02P0R;SZKOŁA PODSTAWOWA IM.MARII SKŁODOWSKIEJ CURIE W JACHÓWCE;Jachówka;3;11;71,72727273;13,63212055;71;62;11;52,72727273;31,99173447;60;16;10;63,3;36,93792089;84,5;15;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Małopolskie;Suski;Budzów;Gmina wiejska;1215032;70901;dla młodzieży;Tak;121503-03P0G;SZKOŁA PODSTAWOWA IM.ŚWIĘTEJ KRÓLOWEJ JADWIGI;Bieńkówka;398;21;68,66666667;15,88750133;69;64;21;59,80952381;25,67121614;68;68;21;74,33333333;22,03964682;80;85;;;;;;;;;;;;;;;;;;;;;;;;;
3;Małopolskie;Suski;Budzów;Gmina wiejska;1215032;70898;dla młodzieży;Tak;121503-04P05;SZKOŁA PODSTAWOWA NR 1 IM.KRÓLA KAZIMIERZA WIELKIEGO W BUDZOWIE;Budzów;553;28;65,92857143;12,76974262;67;58;28;57;30,15436476;48;48;28;63,67857143;27,90552118;68;75;;;;;;;;;;;;;;;;;;;;;;;;;
